ID,PPDE,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
ENSG00000168887_C2orf68,0.248490692,12.27862094,5.405249347,25.96471152,36.88844241,13.77893274,23.10740222,16.03484824,8.237295166,18.52381408,0,52.475938,32.83434738,22.97829536,42.49824307,8.723471756,31.61087205
ENSG00000221916_C19orf73,0.248402148,1.409176083,0,0,3.161866492,0.518980518,0,0.441123748,0,0,4.859390878,0,0,3.050987624,0,0,0
ENSG00000130640_TUBGCP2,0.248399045,25.3651695,0.68241273,17.99066012,14.78699563,18.56912292,6.791855648,19.79322258,16.42310724,14.56803286,5.053766513,32.633565,59.22026581,23.97204562,62.36254918,19.41137462,63.22174409
ENSG00000139725_RHOF,0.248368234,141.6738662,73.2141024,37.37764472,119.5923303,100.0438744,67.52613816,79.38904094,62.99471478,79.88324785,57.68096972,27.38888491,52.64023628,57.25832059,75.23858139,57.18979192,44.25522086
ENSG00000071537_SEL1L,0.248340371,3.757802889,2.702624673,11.53987179,15.80933246,10.37961035,0.754650628,13.67483619,7.20763327,24.09328511,0,7.575649017,6.580029535,4.794409123,3.668385246,17.85846465,12.64434882
ENSG00000124171_PARD6B,0.248168722,4.988483334,4.060693572,2.434912947,2.150069215,3.383752975,9.365214289,3.083454999,9.606745487,4.650564335,2.429695439,0.582742232,6.580029535,3.757073331,11.00515574,1.626673193,6.322174409
ENSG00000083099_LYRM2,0.24808707,7.045880416,0.702682415,2.429143011,9.274808376,6.943959327,1.599859331,8.531333287,9.266957061,11.12773587,0,2.080389769,0,7.570807861,5.502577869,6.211639879,12.64434882
ENSG00000105341_ATP5SL,0.248062498,13.16170462,23.64796589,8.077910252,9.485599476,24.39208433,24.14882008,26.02630114,10.29661896,26.89482989,4.859390878,0,26.32011814,27.89474399,11.00515574,11.64682477,6.322174409
ENSG00000084234_APLP2,0.248035884,11.74313403,0.675656168,12.73424852,5.269777487,7.219019001,30.80483862,14.99820743,8.237295166,17.38078381,3.474464478,1.748226696,13.16005907,17.43421499,3.668385246,16.69378218,0
ENSG00000115762_PLEKHB2,0.247977851,22.81456079,32.37068703,24.81649428,52.40266733,38.45645636,6.550367448,15.1702457,43.25609624,1.496024912,14.62676654,51.89319577,19.7400886,33.12936704,59.55623446,56.6812139,31.61087205
ENSG00000115368_WDR75,0.247833335,9.394507221,0,13.27085256,11.59351047,16.60737657,22.63951883,0,1.029661896,3.922162692,0,11.65484464,13.16005907,4.794409123,9.170963114,5.823412387,25.28869764
ENSG00000146021_KLHL3,0.247790886,0,2.702624673,0,3.161866492,0,0.754650628,0,0,0.560308956,2.648368028,0,0,0,7.336770491,0,0
ENSG00000095002_MSH2,0.247774656,8.92478186,2.026968505,23.65673717,9.485599476,15.05043501,0.754650628,11.0280937,8.237295166,5.042780604,0,23.30968928,13.16005907,12.2039505,9.170963114,29.11706193,12.64434882
ENSG00000124570_SERPINB6,0.247765826,14.56148619,16.21574804,8.654903841,8.431643979,16.60737657,29.43137448,0,2.059323791,6.163398516,0,8.741133481,0,12.2039505,0,8.152777342,6.322174409
ENSG00000161904_LEMD2,0.247755184,4.697253611,0,0,2.107910995,0,6.037205021,0,4.118647583,0,4.859390878,1.748226696,0,1.743421499,7.336770491,0.388227492,12.64434882
ENSG00000119778_ATAD2B,0.247712477,16.44038764,27.02624673,20.19477563,3.161866492,12.97451294,21.13021757,1.738027567,2.059323791,8.964943296,2.429695439,29.71985384,19.7400886,9.152962872,49.52320082,11.25859728,18.96652323
ENSG00000089737_DDX24,0.247702781,28.65324702,61.48471132,26.54170511,21.07910995,65.39154523,83.76621966,58.66945849,38.09749014,83.9903125,179.7974625,20.64655728,65.80029535,52.45083581,119.2225205,48.52843656,25.28869764
ENSG00000237190_CDKN2AIPNL,0.247687342,9.427387997,10.82401182,0.576993589,17.91724345,14.5314545,11.31975941,0,13.4164945,8.39903125,0,25.05791598,0,12.2039505,3.668385246,15.5290997,12.64434882
ENSG00000121060_TRIM25,0.247637214,4.697253611,0,14.42483974,7.377688481,10.37961035,13.5837113,0.441123748,3.088985687,9.525252252,14.57817263,8.741133481,19.7400886,4.794409123,49.52320082,5.435184895,12.64434882
ENSG00000257218_GATC,0.247636644,10.4701783,20.64129594,7.460527111,0,27.22571796,2.618637678,1.764494992,2.1725866,11.67123555,2.429695439,2.791335292,6.580029535,11.49350623,5.025687787,16.29390786,0
ENSG00000147224_PRPS1,0.247597972,16.910113,6.756561684,2.307974358,7.377688481,19.20227915,10.56510879,8.822474961,12.35594275,24.09328511,0,10.48936018,19.7400886,8.281252122,9.170963114,20.18782961,0
ENSG00000184436_THAP7,0.247497485,13.15231011,1.351312337,6.346929484,11.59351047,29.58188951,4.527903766,7.499103717,10.29661896,12.32679703,4.859390878,2.91371116,39.48017721,12.2039505,1.834192623,15.5290997,12.64434882
ENSG00000170855_TRIAP1,0.247480538,20.19819053,59.45774281,10.9628782,15.80933246,14.01247398,18.11161506,6.175732473,13.38560464,6.723707472,0,15.15129803,13.16005907,11.33223975,0,25.23478701,0
ENSG00000175782_SLC35E3,0.247469969,14.98893627,12.62125722,6.439248458,5.70189924,8.282929062,43.45278314,5.262606314,8.762422733,6.398728277,17.32372848,4.64445559,23.22750426,9.832897256,7.043299672,8.50606436,0
ENSG00000100697_DICER1,0.247303154,6.106429694,0,32.31164101,12.64746597,12.45553242,11.31975941,3.970113733,5.148309479,6.163398516,0,5.244680089,52.64023628,6.101975248,42.18643033,10.0939148,25.28869764
ENSG00000115128_SF3B6,0.247294835,32.41104991,36.48543309,38.65857049,33.72657591,28.54392847,9.810458159,30.87866236,21.62289981,13.44741494,17.00786807,35.54727616,6.580029535,30.94573161,7.336770491,46.1990716,18.96652323
ENSG00000159720_ATP6V0D1,0.247290647,35.22940208,7.047093836,20.77176922,57.64082615,23.56690531,19.25113751,48.58095837,46.33478531,24.16612527,53.45329966,43.70566741,26.32011814,45.7604558,12.83934836,56.6812139,69.5439185
ENSG00000134490_TMEM241,0.247251617,1.409176083,0.797274279,1.136677371,1.053955497,4.151844142,0,0,0,0,0,1.754054119,0,1.743421499,0,0,0
ENSG00000072110_ACTN1,0.247165918,80.97595499,127.0233597,68.36220047,76.59094599,42.74323544,11.31975941,61.64263255,61.67674755,24.81048057,25.02586302,105.9017458,32.90014767,76.2180294,33.76748619,90.50747532,63.47463107
ENSG00000189180_ZNF33A,0.24707506,14.56148619,0.675656168,4.615948715,8.779449293,11.41238158,0.76974364,12.35146495,2.059323791,17.59370122,46.18851029,0.442884096,19.7400886,10.36464081,0,3.451342408,0
ENSG00000108384_RAD51C,0.246834495,5.636704333,8.10787402,6.820064227,8.431643979,17.57268033,15.78729113,3.087866236,6.177971374,6.723707472,16.95927416,8.158391249,6.580029535,13.07566125,23.8445041,0.776454985,0
ENSG00000272948_AP001412.1,0.246732147,0,0,2.307974358,0,0,4.527903766,0,0,0.560308956,0,0,0,0.435855375,0,0.388227492,0
ENSG00000237775_DDR1-AS1,0.246656249,1.423267844,2.716137797,0.605843269,1.854961675,2.101871097,0,1.305726294,1.956357602,1.675323778,9.791672619,0,0,0.45328959,0,1.983842486,0
ENSG00000145388_METTL14,0.246551268,9.948783147,2.702624673,3.490811216,6.323732984,3.113883106,0,7.057979969,8.237295166,10.0911643,2.624071074,1.748226696,6.580029535,5.252057267,9.170963114,8.77394133,0
ENSG00000153339_TRAPPC8,0.246527733,7.515605777,17.56706038,6.923923073,2.107910995,18.68329864,13.5837113,0,3.088985687,0.946922136,21.47850768,15.73404027,144.7606498,8.281252122,12.83934836,7.764549849,37.93304645
ENSG00000155096_AZIN1,0.246517919,31.00187383,10.13484253,20.77176922,35.83448691,43.59436349,26.41277197,26.46742488,27.80087118,26.33452093,17.00786807,64.68438776,13.16005907,38.35527299,29.34708197,77.257271,12.64434882
ENSG00000139637_C12orf10,0.246470419,24.89544414,74.99783469,20.19477563,25.29493194,25.43004537,24.14882008,9.704722457,23.6822236,24.65359406,20.02069042,13.40307134,19.7400886,31.81744236,7.336770491,33.77579184,18.96652323
ENSG00000211779_TRAV5,0.24642722,2.818352166,6.080905515,1.730980768,1.053955497,4.670824659,3.773253138,1.323371244,0,1.120617912,0,4.079195625,0,3.922698374,1.834192623,4.270502417,0
ENSG00000260260_SNHG19,0.246420072,1.409176083,1.351312337,0.576993589,0,1.037961035,1.509301255,1.764494992,0,1.120617912,0,0.582742232,0,0.435855375,0,3.882274925,0
ENSG00000065882_TBC1D1,0.246384079,7.849110783,12.95232875,4.038955126,8.431643979,19.20227915,10.56510879,3.065810049,8.237295166,3.922162692,2.429695439,11.11289437,13.16005907,10.89638437,0,17.85846465,0
ENSG00000153107_ANAPC1,0.246381674,16.67994757,0,19.20234666,0,10.37961035,6.671111548,8.469575963,6.147081517,3.064889989,2.429695439,14.4112154,9.541042825,9.161679979,37.47255528,12.19034326,18.96652323
ENSG00000196465_MYL6B,0.246325151,1.888295951,9.459186357,4.615948715,11.59351047,7.265727248,1.509301255,9.960574231,7.20763327,6.006512008,0,5.244680089,0,11.65041417,1.834192623,5.536124043,18.96652323
ENSG00000251580_RP11-539L10.3,0.246297167,0.469725361,0,0,1.053955497,0,0.754650628,0.882247496,0,0,0,2.330968928,0,0.435855375,0,0.388227492,0
ENSG00000134153_EMC7,0.246223616,23.01654269,8.783530189,29.42667306,31.61866492,12.97451294,12.82906067,9.704722457,41.18647583,20.73143137,17.00786807,8.158391249,0,24.84375637,5.502577869,32.61110937,12.64434882
ENSG00000105866_SP4,0.246137788,13.15231011,30.45858007,17.55214499,7.377688481,8.303688283,36.03456747,0,6.177971374,25.77421197,0,15.1687803,39.48017721,10.47796321,23.8445041,3.882274925,38.18593343
ENSG00000100351_GRAP2,0.246124207,31.94132455,85.80833338,9.80889102,16.86328796,39.96149986,15.84766318,10.14584621,24.7118855,42.0231717,31.58604071,19.81323589,39.48017721,12.2039505,27.51288934,9.705687312,37.93304645
ENSG00000226397_C12orf77,0.246101279,1.409176083,0,0,0,3.113883106,0,0,0,0,1.99235026,0,0,0,0,0.368816118,0
ENSG00000126882_FAM78A,0.246061979,10.8036833,7.432217852,31.15765383,4.215821989,8.843428021,9.810458159,4.411237481,9.266957061,50.42780604,0,0.582742232,59.22026581,10.02467362,66.03093442,8.541004834,6.322174409
ENSG00000253645_CTD-2544N14.3,0.245972252,0.037578029,0,1.93869846,1.159351047,3.752229143,0.196209163,0.202916924,0,0.358597732,0,0.320508228,0,0.492516574,0,0,7.080835338
ENSG00000111711_GOLT1B,0.245869131,5.636704333,4.05393701,5.769935894,11.59351047,2.594902588,6.791855648,3.087866236,11.32628085,8.964943296,2.429695439,3.496453393,0,8.717107497,0,3.494047432,0
ENSG00000143514_TP53BP2,0.245778971,6.106429694,17.56706038,1.730980768,3.161866492,1.037961035,42.26043515,3.528989984,5.148309479,3.361853736,0,19.23049366,13.16005907,6.537830623,20.17611885,4.65872991,25.28869764
ENSG00000197291_RAMP2-AS1,0.245749436,0,0,1.557882691,0,0,2.445068033,1.667447768,0,0.930112867,4.251967018,0,0,1.076562776,0,0,0
ENSG00000160563_MED27,0.245719917,2.82304942,12.16181103,12.69385897,4.215821989,21.79718174,6.791855648,1.764494992,10.29661896,15.12834181,0,3.496453393,0,15.69079349,3.88848836,18.63491964,6.322174409
ENSG00000074696_HACD3,0.245573748,15.97066228,46.93783402,12.08224576,26.34888743,12.96932314,15.98350029,1.345427432,20.59323791,29.57870979,5.078063467,13.97998615,6.580029535,19.17763649,7.336770491,41.15599648,0
ENSG00000112685_EXOC2,0.245456849,19.2587398,12.16181103,2.884967947,14.75537696,1.037961035,49.80694142,17.20382617,24.7118855,24.09328511,0,25.64065821,19.7400886,13.94737199,86.20705327,34.94047432,82.18826732
ENSG00000085231_AK6,0.245336666,25.83489486,14.18877954,8.152919418,17.91724345,7.265727248,0.754650628,16.32157868,10.03920348,3.361853736,12.14847719,18.64775143,13.16005907,12.63980587,0,20.06359681,0
ENSG00000154217_PITPNC1,0.245317407,11.74313403,2.702624673,9.80889102,8.431643979,3.113883106,21.8848682,7.499103717,11.32628085,15.68865077,2.429695439,10.48936018,0,7.845396747,11.00515574,18.63491964,12.64434882
ENSG00000167657_DAPK3,0.2453102,12.21285939,1.351312337,2.307974358,9.485599476,5.189805177,3.773253138,8.822474961,13.38560464,9.525252252,12.14847719,5.244680089,0,12.2039505,5.502577869,0,0
ENSG00000158552_ZFAND2B,0.245245803,10.33395794,0,1.153987179,15.80933246,8.822668801,7.546506276,7.057979969,12.35594275,5.60308956,65.60177685,9.323875713,0,10.89638437,3.668385246,5.435184895,0
ENSG00000152240_HAUS1,0.245095416,6.576155055,16.89140421,6.923923073,12.64746597,7.265727248,15.84766318,20.29169241,13.38560464,5.042780604,2.429695439,15.15129803,13.16005907,14.38322737,1.834192623,18.24669215,0
ENSG00000157778_PSMG3,0.245038576,6.576155055,5.405249347,4.038955126,7.377688481,6.74674673,1.509301255,0.441123748,17.50425223,3.922162692,7.289086317,6.410164553,6.580029535,3.486842999,1.834192623,4.270502417,6.322174409
ENSG00000225860_RP11-1018N14.2,0.244967312,0,0.527011811,0,0,0.944544542,2.57335864,0,0,0,2.429695439,0,0,0,3.760094877,0.388227492,0
ENSG00000247373_RP11-486O12.2,0.244943843,1.996332785,5.925504596,3.617749806,4.00503089,3.388942781,4.890136067,0,3.088985687,1.540849629,10.30190866,1.928876788,0,1.778289929,2.347766557,0.53575394,0
ENSG00000218265_RPS4XP7,0.244793356,0.620037477,0.689169292,0,1.138271937,0.534549933,1.547033787,2.81878075,0,0,0,0.670153567,6.580029535,1.342434555,0,0,0
ENSG00000198642_KLHL9,0.2446394,5.636704333,2.026968505,36.92758972,18.97119895,7.784707765,33.20462761,3.978936207,15.44492844,12.88710599,12.14847719,0,6.580029535,16.12664887,5.502577869,9.705687312,37.93304645
ENSG00000025770_NCAPH2,0.244594781,28.65324702,37.51243047,6.346929484,14.94508895,27.50596744,4.814671004,20.71517121,27.80087118,34.17884631,65.74755858,22.14420482,13.16005907,42.71382673,5.502577869,27.17592447,37.93304645
ENSG00000197223_C1D,0.244532095,21.38659569,30.40452758,10.91094878,20.73130463,6.819404002,1.509301255,25.56753244,12.35594275,13.44741494,2.429695439,33.47271381,13.16005907,11.76809512,1.834192623,12.03505227,18.96652323
ENSG00000158850_B4GALT3,0.244479611,33.820226,2.702624673,13.27085256,18.97119895,44.63232452,12.07441004,29.11416737,22.65256171,25.21390302,0,20.97872036,6.580029535,20.92105799,10.50992373,6.988094864,6.322174409
ENSG00000161888_SPC24,0.244414304,1.291744743,2.249935041,0,4.279059319,0.768091166,4.369427134,1.389539806,1.029661896,1.574468166,11.68683506,0,0,0,0,4.452969339,0
ENSG00000112367_FIG4,0.24436832,9.864232582,26.35059057,0,5.269777487,20.24024019,0,0,6.177971374,12.88710599,0,15.73404027,0,12.63980587,3.668385246,12.03505227,0
ENSG00000179271_GADD45GIP1,0.244342871,7.041183162,1.351312337,11.44755281,18.97119895,6.227766212,9.055807531,6.82859562,16.47459033,3.709245289,4.859390878,6.992906785,6.580029535,9.152962872,3.668385246,10.03956296,12.64434882
ENSG00000274020_LINC01138,0.24423537,0.948845229,0,0.576993589,0,2.594902588,0.762197134,0,0,3.036874541,2.59977412,0.582742232,0,0.470723805,3.668385246,0.403756592,0
ENSG00000104973_MED25,0.244123324,0,1.351312337,0,0,0.518980518,0,0.882247496,0.854619373,1.120617912,2.429695439,0,0,0.87171075,3.668385246,0,6.322174409
ENSG00000250299_MRPS31P4,0.244041081,0,1.026997376,0,2.107910995,0,1.509301255,3.087866236,0,0,0,1.165484464,0,0.714802815,0,0.388227492,0
ENSG00000107581_EIF3A,0.244019174,38.04775425,38.5124016,43.8515128,29.51075392,49.8221297,70.93715899,74.99103717,22.65256171,54.91027769,19.43756351,69.92906785,19.7400886,40.53454986,56.85997131,46.97552659,31.61087205
ENSG00000166411_IDH3A,0.244011753,16.09748812,2.918834647,32.8886346,36.88844241,14.5314545,16.26272102,8.822474961,15.77442024,6.723707472,11.41956856,16.3167825,0,14.38322737,5.502577869,35.37140684,6.322174409
ENSG00000163848_ZNF148,0.243938703,19.70967615,8.783530189,21.9257564,17.91724345,18.16431812,13.5837113,14.11595994,13.38560464,8.40463434,0,16.3167825,13.16005907,13.94737199,1.834192623,28.34060695,6.322174409
ENSG00000107371_EXOSC3,0.2438393,19.2587398,1.351312337,3.865857049,16.86328796,6.227766212,3.773253138,10.14584621,9.266957061,4.090255379,34.01573614,4.079195625,0,10.89638437,0,10.4821423,12.64434882
ENSG00000272909_CTD-2555O16.4,0.24368594,0.9112672,2.459388453,0.080779103,0,2.200477395,3.682695063,1.089575658,1.029661896,0.336185374,7.119007636,0.57691481,0,0.55789488,0,0.978333281,0
ENSG00000167258_CDK12,0.24366199,6.106429694,14.18877954,10.39165455,5.301396151,9.341649318,14.33836192,3.493700085,1.029661896,4.717801409,24.63711175,14.5685558,6.580029535,6.590133268,11.00515574,7.376322357,0
ENSG00000173020_ADRBK1,0.243652568,29.12297239,3.378280842,20.19477563,15.80933246,20.75922071,14.33836192,11.9103412,6.177971374,17.92988659,2.429695439,9.323875713,26.32011814,13.94737199,38.51804508,22.51719456,18.96652323
ENSG00000198301_SDAD1,0.243389748,11.27340867,25.6749344,15.57882691,13.70142147,5.708785695,34.71392887,12.35146495,11.32628085,0.560308956,2.429695439,17.48226696,6.580029535,10.02467362,7.336770491,24.45833203,0
ENSG00000185658_BRWD1,0.243387345,8.455056499,4.05393701,102.8952668,26.8020883,26.4680064,46.86380397,0.441123748,35.04969093,11.92337458,48.59390878,17.48226696,52.64023628,11.82475632,29.07195307,8.152777342,158.0543602
ENSG00000103591_AAGAB,0.243344561,17.84956372,31.75583991,26.54170511,9.485599476,19.20227915,21.13021757,32.64315736,29.86019498,29.13606571,0,11.65484464,13.16005907,28.76645474,42.18643033,28.34060695,18.96652323
ENSG00000243646_IL10RB,0.243282311,23.95599341,37.05974083,30.99609562,66.14624701,56.04989591,14.33836192,60.45159843,57.23890478,44.61179907,48.05937578,24.01480738,19.7400886,34.86842999,21.47839561,27.0943967,12.64434882
ENSG00000171488_LRRC8C,0.243241845,51.20006436,45.94461945,37.58536241,32.52506665,15.05043501,27.92207322,78.3612226,43.78122381,25.21390302,14.57817263,10.48936018,108.8336885,15.69079349,42.18643033,24.45833203,145.4100114
ENSG00000156256_USP16,0.243236717,10.8036833,10.13484253,11.53987179,11.59351047,4.151844142,29.43137448,11.0280937,15.44492844,15.68865077,0,13.98581357,6.580029535,19.17763649,5.502577869,31.83465438,0
ENSG00000151502_VPS26B,0.243215093,6.576155055,23.64796589,2.307974358,5.269777487,8.822668801,9.810458159,1.323371244,11.32628085,7.844325384,0,6.410164553,6.580029535,6.101975248,3.668385246,10.0939148,0
ENSG00000173638_SLC19A1,0.243183815,4.22752825,14.20229266,7.42013756,17.91724345,0.518980518,3.01860251,16.76270243,2.059323791,5.042780604,0,9.906617946,78.96035441,3.922698374,1.834192623,5.435184895,31.61087205
ENSG00000173327_MAP3K11,0.242969905,15.50093692,8.837582682,0,1.053955497,8.822668801,8.301156904,7.499103717,3.088985687,14.0077239,9.718781756,6.410164553,0,6.101975248,11.00515574,6.211639879,0
ENSG00000105171_POP4,0.242968166,7.045880416,22.92501379,28.27268588,17.91724345,15.56941553,33.99701077,0,14.41526654,16.2601659,100.662282,35.54727616,0,11.76809512,1.834192623,19.79960212,6.322174409
ENSG00000179152_TCAIM,0.242917172,5.166978972,10.81049869,5.769935894,9.485599476,9.341649318,0,7.057979969,9.266957061,7.844325384,0,9.323875713,0,8.281252122,16.50773361,0,12.64434882
ENSG00000257411_RP11-603J24.9,0.242820375,4.330867829,1.087806431,1.96754814,6.134020994,0,1.833801025,6.188966185,4.190723916,3.602786587,0,2.470827064,6.580029535,1.477549721,0,1.929490638,0
ENSG00000154767_XPC,0.242815737,22.07709197,16.68870736,14.33252076,2.107910995,17.67647643,27.16742259,10.59579243,10.89382286,33.77542387,2.429695439,25.74555181,0,19.97961038,5.887758319,5.625416366,18.96652323
ENSG00000167378_IRGQ,0.242640328,10.7332245,6.844396985,11.47640249,13.95437078,21.0498498,28.0201778,0.586694585,3.397884256,1.972287525,0,27.49377851,21.05609451,23.67130541,54.40215319,12.87750593,63.22174409
ENSG00000103313_MEFV,0.242637055,0.981726005,2.662085303,1.090517884,1.053955497,1.577700774,2.528079602,0,0,0,7.96940104,0,0,0.496875127,0,0,0
ENSG00000075336_TIMM21,0.242563655,3.339747317,9.459186357,2.307974358,3.161866492,4.182982973,0.754650628,5.734608725,2.059323791,4.482471648,0,2.91371116,6.580029535,4.794409123,0,1.941137462,0
ENSG00000100372_SLC25A17,0.242508144,5.166978972,10.13484253,0,22.13306544,9.341649318,16.60231381,19.40944491,10.29661896,14.0077239,72.89086317,0,0,5.666119873,5.502577869,11.64682477,12.64434882
ENSG00000224281_SLC25A5-AS1,0.242435605,0.469725361,0,3.473501408,1.053955497,0.518980518,0.762197134,0,1.039958515,2.252442003,0,0,0,0,1.834192623,0,0
ENSG00000204371_EHMT2,0.242408938,8.769772491,20.28319817,4.615948715,3.161866492,6.482066666,10.61038782,8.879821048,1.029661896,9.458015177,3.255791888,3.496453393,19.7400886,7.413899926,31.18127459,4.88778413,12.64434882
ENSG00000189332_RP11-113D6.10,0.242408111,0.939450722,1.351312337,0,0.811545733,2.594902588,0,0,0,0.560308956,0,2.91371116,0,1.307566125,0,0,0
ENSG00000146278_PNRC1,0.242360204,66.23127591,71.61955385,55.96837817,64.29128534,43.59436349,61.88135146,43.67125106,56.63140426,37.54070005,177.367767,40.79195625,78.96035441,27.45888862,53.19158606,31.83465438,69.5439185
ENSG00000131269_ABCB7,0.24227568,13.62203547,0,17.30980768,15.80933246,22.83514278,21.8848682,1.323371244,13.38560464,8.40463434,0,8.158391249,0,20.48520262,14.67354098,4.270502417,6.322174409
ENSG00000144224_UBXN4,0.242220358,39.45693033,47.29593178,18.46379486,36.88844241,39.44251934,85.27552092,23.37955865,47.3644472,44.82471648,60.74238597,23.89243152,32.90014767,71.48028147,20.17611885,69.88094864,44.25522086
ENSG00000184489_PTP4A3,0.242111968,15.97066228,0,2.884967947,10.53955497,10.37961035,11.31975941,7.940227465,12.35594275,11.76648808,2.429695439,10.48936018,0,4.358553748,0,10.4821423,6.322174409
ENSG00000014123_UFL1,0.242097274,17.37983836,10.81049869,10.38588461,16.86328796,27.50596744,8.301156904,37.05439484,16.47459033,7.284016428,4.859390878,17.48226696,0,16.99835962,0,42.31679668,12.64434882
ENSG00000169180_XPO6,0.24205093,15.50093692,2.026968505,30.58066024,20.02515445,12.97451294,2.263951883,15.43933118,5.148309479,1.680926868,10.44769039,45.4538941,19.7400886,7.409541372,25.67869672,3.10581994,6.322174409
ENSG00000103544_C16orf62,0.241980351,7.515605777,34.07334057,16.1558205,9.485599476,4.650065438,32.51034904,14.44680275,5.148309479,19.05610759,9.597296984,15.91469036,0,9.148604318,14.67354098,5.307069822,6.322174409
ENSG00000132128_LRRC41,0.241944875,17.84956372,71.61955385,16.1558205,22.13306544,16.60737657,19.50017222,46.78558472,18.53391412,28.57575675,17.00786807,33.21630723,65.80029535,44.89310361,62.36254918,48.78078443,101.1547905
ENSG00000114503_NCBP2,0.241910293,38.04775425,0.675656168,16.1558205,29.51075392,20.75922071,58.86274895,46.31799355,20.59323791,18.49019555,2.429695439,16.89952473,13.16005907,36.17163756,3.668385246,36.1051568,12.64434882
ENSG00000107223_EDF1,0.241854416,80.7927621,83.10570871,52.50641664,76.9387513,59.16377902,47.54298954,50.28810728,51.48309479,54.91027769,2.429695439,54.77776982,6.580029535,66.25001698,20.17611885,36.49338429,18.96652323
ENSG00000058600_POLR3E,0.24179941,17.84956372,16.21574804,19.04078845,5.269777487,12.45553242,3.01860251,24.70292989,6.177971374,15.68865077,65.60177685,0,0,7.845396747,18.34192623,0,50.57739527
ENSG00000168883_USP39,0.241795137,19.72846516,6.080905515,39.23556408,36.88844241,30.10087003,6.037205021,18.52719742,33.97884256,21.29174033,123.9144674,44.28840964,39.48017721,35.74014074,11.00515574,33.38756435,37.93304645
ENSG00000103266_STUB1,0.241764805,3.034425832,3.378280842,13.48434018,4.215821989,4.919935308,23.15268125,0,4.509919103,7.295222607,7.289086317,2.330968928,19.7400886,9.994163745,1.834192623,3.470753783,0
ENSG00000173611_SCAI,0.241601954,8.492634528,34.74224018,1.984857948,12.95311306,7.815846596,5.901367908,6.974166457,8.247591785,5.311728903,2.575477165,15.23288195,32.90014767,5.382813879,0,18.65044874,12.89723579
ENSG00000165502_RPL36AL,0.24149708,106.1626289,90.53792656,107.828562,81.15457329,82.51790231,123.7702494,90.43036835,56.4357685,44.26440752,19.43756351,72.26003678,13.16005907,72.7878476,11.00515574,106.8169123,25.28869764
ENSG00000105127_AKAP8,0.241467107,13.15231011,1.391851707,1.153987179,9.485599476,13.49349346,9.055807531,1.323371244,3.099282306,7.844325384,12.14847719,0.582742232,26.32011814,16.49276738,9.170963114,0.776454985,6.322174409
ENSG00000269743_SLC25A53,0.24138186,1.878901444,0,2.919587562,1.053955497,1.556941553,1.516847761,0.45435746,4.139240821,1.120617912,0,3.496453393,13.16005907,0.435855375,1.834192623,2.628300124,12.64434882
ENSG00000085788_DDHD2,0.241351676,0.887780932,6.925475726,19.04078845,10.53955497,1.058720256,12.07441004,11.9103412,14.56971582,5.619898828,2.429695439,10.2329536,0,3.922698374,29.34708197,3.494047432,0
ENSG00000102710_SUPT20H,0.241193134,9.173736302,36.2016575,5.862254868,16.91598573,27.60457374,8.301156904,4.852361229,19.56357602,40.31983247,0,7.575649017,52.64023628,10.5259073,27.76967631,2.329364955,12.64434882
ENSG00000168303_MPLKIP,0.241055914,14.38768781,1.608061681,5.97188365,13.42739304,9.201524579,4.663740879,25.75280441,11.32628085,5.244491828,25.07445693,18.22817702,6.580029535,17.34704392,3.668385246,22.71907286,0
ENSG00000172354_GNB2,0.241047575,7.515605777,12.8374672,5.769935894,8.431643979,8.822668801,12.07441004,1.623335393,8.237295166,8.964943296,46.16421334,1.165484464,6.580029535,6.973685997,5.502577869,19.41137462,0
ENSG00000236862_RPS20P24,0.240996137,0.939450722,0.675656168,0,0,2.075922071,0,1.270436394,0,0.560308956,0,0,0,1.307566125,0,0,0
ENSG00000124212_PTGIS,0.240984067,0,0,0.571223654,0,1.043150841,2.852579372,0,0,0,7.386274134,0,0,0.45328959,0,0,0
ENSG00000134809_TIMM10,0.240890713,10.8036833,8.10787402,7.500916662,25.29493194,12.97451294,1.509301255,18.08607367,16.47459033,3.361853736,4.859390878,12.82032911,0,13.07566125,0,16.30555468,0
ENSG00000111581_NUP107,0.240723934,9.864232582,1.351312337,37.02567863,21.07910995,5.708785695,1.509301255,30.86983989,11.32628085,10.00151486,0,0,72.38032488,5.230264498,45.85481557,14.36441722,25.28869764
ENSG00000279200_RP11-524F11.3,0.240593483,0.906569947,1.290503282,0,0,0,0,2.214441215,0,0,2.502586302,0.600224499,0,2.057237369,0,0,6.511839641
ENSG00000243663_RPS4XP14,0.240573867,0,0.689169292,2.319514229,0,0,0.656546046,1.327782482,0,0.565912046,0,0.594397077,0,0.444572482,0,0,0
ENSG00000137288_UQCC2,0.240343799,6.576155055,5.148500003,9.80889102,10.52901542,5.137907125,12.80642115,3.970113733,21.58171333,3.361853736,4.665015243,9.323875713,6.580029535,8.281252122,1.834192623,11.25859728,0
ENSG00000135372_NAT10,0.240337273,16.44038764,0.675656168,8.654903841,8.431643979,8.822668801,25.15250542,11.0280937,9.266957061,15.12834181,4.859390878,20.97872036,0,5.230264498,33.01546721,7.376322357,18.96652323
